139140;359892;;Spare Idler;Patins de Rechange
139144;359892;;Spare Idler;Patins de Rechange
132864;359904;;Spare Tread 1;Chenilles 1
139008;359904;;Spare Tread 1;Chenilles 1
132992;359918;;Spare Tread 2;Chenilles 2
139136;359918;;Spare Tread 2;Chenilles 2
133120;359932;;Spare Tread 3;Chenilles 3
133248;359946;;Spare Tread 4;Chenilles 4
133124;359960;;Spare Tread Set;Pi>ces de Chenille
133128;359960;;Spare Tread Set;Pi>ces de Chenille
122500;359976;;Stage Fright;Trac
124852;359989;;Stand Ready;Toujours Pr$t
118616;360001;;Standing in a grassy field helps them relax, enhancing//their defense.;Se tenir dans un champ d'herbe les aide = se calmer,//augmentant la d<fense.
120536;360072;;Standing near tanks makes them happy, driving up their//attack abilities.;Se tenir pr>s de chars le rend heureux,//am<liorant ses capacit<s offensives.
118376;360146;;Standing on bare dirt leads to a boost in concentration,//raising accuracy.;Se tenir sur de la terre nue aide = se concentrer,//augmentant la pr<cision.
118904;360222;;Standing on loose sand sharpens awareness, leading//to improved evasion.;Se tenir sur du sable accroit leur perception,//augmentant leur esquive.
118520;360295;;Standing on paved roads reminds them of the city,//making them feel right at home and upping their defense.;Se tenir sur des routes pav<es rappelle la ville,//et les fait se sentir chez eux, augmentant la d<fense.
89768;360403;;Stark;Stark
92888;360403;;Stark;Stark
122260;360409;;Starting Dash;D<part en Trombe
123268;360423;;Stealth;Discr<tion
134788;360431;;Steel Alloy Plate;Plaques en Acier
134792;360431;;Steel Alloy Plate;Plaques en Acier
139908;360431;;Steel Alloy Plate;Plaques en Acier
139912;360431;;Steel Alloy Plate;Plaques en Acier
131072;360449;;Steel Upgrade 1;Acier Sup. 1
137344;360449;;Steel Upgrade 1;Acier Sup. 1
131456;360465;;Steel Upgrade 2;Acier Sup. 2
137472;360465;;Steel Upgrade 2;Acier Sup. 2
131584;360481;;Steel Upgrade 3;Acier Sup. 3
137600;360481;;Steel Upgrade 3;Acier Sup. 3
131712;360497;;Steel Upgrade 4;Acier Sup. 4
136068;360513;;Stereoscopic Sight;St<r<oscope
136072;360513;;Stereoscopic Sight;St<r<oscope
97688;360532;;Stijnen;Stijnen
121492;360540;;Stonewall;Mur de Pierre
96808;360550;;Streiss;Streiss
126820;360558;;Strong-Willed;Forte Volont<
126148;360572;;Super Accuracy;Super Pr<cision
124996;360587;;Super Anti-armor;Super Anti-Char
124324;360604;;Super Damage;Super Anti-Pers
125572;360617;;Super Defense;Super D<fense
123556;360631;;Super Evasion;Super Esquive
125668;360645;;Super First Aid;Super Soins
125620;360661;;Super Repair;Super R<paration
97524;360674;;Susie;Susie
97532;360674;;Susie;Susie
97536;360674;;Susie;Susie
97544;360674;;Susie;Susie
79244;360680;;Sytreet the Lynx;Sytreet le Lynx
79248;360680;;Sytreet the Lynx;Sytreet le Lynx
194612;360697;;T-MAG 1;T-MAG 1
195124;360705;;T-MAG 10;T-MAG 10
195380;360714;;T-MAG 11;T-MAG 11
195636;360723;;T-MAG 12;T-MAG 12
194868;360732;;T-MAG 2;T-MAG 2
195892;360740;;T-MAG 20;T-MAG 20
165640;360749;;TRAIN;TRAIN
91784;360755;;Tallith;Tallith
129408;360763;;Tank Body;Corps de Char
129664;360763;;Tank Body;Corps de Char
129024;360773;;Tank Cannon Turret;Tourelle Canon
129152;360773;;Tank Cannon Turret;Tourelle Canon
125188;360792;;Tank Destroyer;Chasseur de Char
154372;360792;;Tank Destroyer;Chasseur de Char
158548;360792;;Tank Destroyer;Chasseur de Char
158556;360792;;Tank Destroyer;Chasseur de Char
163124;360792;;Tank Destroyer;Chasseur de Char
163132;360792;;Tank Destroyer;Chasseur de Char
163332;360792;;Tank Destroyer;Chasseur de Char
163340;360792;;Tank Destroyer;Chasseur de Char
120580;360807;;Tank Hater;Haine des Chars
124756;360818;;Tank Killer;Chasseur de Char
120532;360830;;Tank Lover;Amour des Chars
124900;360841;;Tank Slayer;Tueur de Char
80332;360853;;Tavyse the Beast;Tavyse la B$te
80336;360853;;Tavyse the Beast;Tavyse la B$te
106376;360870;;Taylor;Taylor
97044;360877;;Ted;Ted
97052;360877;;Ted;Ted
97056;360877;;Ted;Ted
97064;360877;;Ted;Ted
155432;360881;;The Bull's Horns;Cornes du Bison
155436;360881;;The Bull's Horns;Cornes du Bison
126728;360898;;The awesome power of the Valkyrur awakens within her//when her HP falls below half-full.;L'immense pouvoir des Valkyrur coule dans ses veines//et se r<veille quand ses HPs sotn en dessous de la moiti<.
125672;360987;;The healing powers of Ragnaid (L) are occasionally//increased.;Les pouvoirs de gu<rison des Ragnaid (L)//sont parfois doubl<s.
123512;361050;;The healing powers of Ragnaid (S) are occasionally//increased.;Les pouvoirs de gu<rison des Ragnaid (P)//sont parfois doubl<s.
124088;361050;;The healing powers of Ragnaid (S) are occasionally//increased.;Les pouvoirs de gu<rison des Ragnaid (P)//sont parfois doubl<s.
124808;361050;;The healing powers of Ragnaid (S) are occasionally//increased.;Les pouvoirs de gu<rison des Ragnaid (P)//sont parfois doubl<s.
118808;361113;;The smell of iron clears the head, leading to a boost//in attack power.;L'odeur du fer leur clarifie l'esprit,//augmentant la puissance d'attaque.
198708;361185;;Theimer M01;Theimer M01
266036;361185;;Theimer M01;Theimer M01
252980;361197;;Theimer M01R;Theimer M01R
198964;361210;;Theimer M02;Theimer M02
199220;361222;;Theimer M03;Theimer M03
199476;361234;;Theimer M10;Theimer M10
253236;361246;;Theimer M10R;Theimer M10R
199732;361259;;Theimer M11;Theimer M11
199988;361271;;Theimer M12;Theimer M12
200244;361283;;Theimer M20;Theimer M20
253492;361295;;Theimer M20R;Theimer M20R
178996;361308;;Theimer MAG T1;Theimer MAG T1
226100;361323;;Theimer MAG T2;Theimer MAG T2
226356;361338;;Theimer MAG T3;Theimer MAG T3
125000;361353;;Their attack power against tanks is greatly boosted a//set percentage of the time.;La puissance d'attaque contre les chars//a une chance fixe d'$tre grandement augment<e.
124712;361436;;Their attack power against tanks is occasionally//increased.;La puissance d'attaque contre les chars//a une chance fixe d'$tre augment<e.
125144;361497;;Their attack power against tanks is permanently//greatly enhanced.;L'attaque anti-char est grandement augment<e//de facon permanente.
126200;361564;;Their attacks can occasionally ignore the target's//defenses.;Leur attaques peuvent occasionnellement//ignorer la d<fense de leur cible.
126296;361626;;Their firing accuracy is greatly enhanced on a//permanent basis.;La pr<cision est grandement augment<e de facon permanente.
123368;361691;;Their keen eyes pierce the dark of night, allowing for//visibility equal to that in the middle of the day.;Leur vue perce la noirceur de la nuit, leur permettant//de b<n<ficier d'une visibilit< comme en plein jour.
122168;361798;;Their keen sight is unimpeded by the darkness of night,//letting them fire with enhanced accuracy.;Leur vision n'est pas entrav<e par la noirceur de la nuit,//leur permettant de tirer avec une pr<cision accrue.
122840;361897;;Their natural aggression gives them a chance of//attacking twice in a row.;Son aggression naturelle lui donne une chance//d'attaquer deux fois = la suite.
122312;361972;;Their true abilities come to the surface only after//five turns have gone by.;Ses v<ritables comp<tences ne se manifestent//qu'apr<s que cinq tours soit pass<s.
126344;362050;;Their zoom-in capability is enhanced a set percentage//of the time.;Leur capacit< = zoomer est parfois augment<e = son maximum.
97924;362118;;Theold;Theold
97932;362118;;Theold;Theold
97936;362118;;Theold;Theold
124952;362125;;They can occasionally follow up an attack by loading//one more round of ammunition.;Ils peuvent occasionnellement r<cup<rer une munition//suppl<mentaire apr>s un tir.
126104;362125;;They can occasionally follow up an attack by loading//one more round of ammunition.;Ils peuvent occasionnellement recharger leur arme//avec une munition suppl<mentaire apr>s un tir.
120584;362209;;They feel uncomfortable around tanks, and their attack//power suffers as a result when standing near one.;Ils se sentent inconfortables = proximit< de chars,//provoquant une r<duction de la puissance d'attaque.
123848;362315;;They have a chance of being able to move twice//consecutively.;Ils ont une chance de pouvoir//se d<placer deux fois plus loin.
123896;362378;;They have a chance of recovering all of their HP//after attacking.;Ils ont une chance de r<cup<rer tous leurs HPs//apr>s avoir attaqu<.
124664;362378;;They have a chance of recovering all of their HP//after attacking.;Ils ont une chance de r<cup<rer tous leurs HPs//apr>s avoir attaqu<.
124616;362445;;They have a set chance of being able to attack//twice consecutively.;Ils ont une chance d'attaquer deux fois cons<cutivement.
125240;362514;;They have a set chance of recovering all ammunition//after attacking.;Ils ont une chance de recouvrer toutes leurs munitions//apr<s un tir.
126392;362514;;They have a set chance of recovering all ammunition//after attacking.;Ils ont une chance de recouvrer toutes leurs munitions//apr<s un tir.
124568;362584;;They have a set chance of returning to life with full HP//when their HP reaches zero.;Ils ont une chance de revenir = la vie avec tous leurs HPs//quand ces derniers tombent = z<ro.
125768;362670;;They have a set probability of being able to take two //actions consecutively.;Ils ont une chance de pouvoir effectuer//deux actions cons<cutives.
123224;362749;;They have a set probability of enjoying enhanced//evasion abilities.;Ils ont une chance fixe de b<n<ficier//d'une esquive augment<e.
112740;362818;;Thin Tree;Petit Arbre
123652;362828;;Third Eye;Troisi>me oeil
106164;362838;;Thomas;Thomas
97768;362845;;Thompson;Thompson
106380;362845;;Thompson;Thompson
123800;362854;;Through intense focus, they are occasionally able to//make all shots hit a single point.;Grace = une concentration intense, ils peuvent parfois//tirer toutes leurs balles en un point unique.
119240;362943;;Tight spaces like trenches create a suffocating feeling,//leading to a drop in attack power.;Les espaces confin<s comme les tranch<es sont suffocants,//provoquant une chute de la puissance d'attaque.
106168;363036;;Tom;Tom
120008;363040;;Too many enemies in the surrounding area make for too//many targets. Unable to decide, their accuracy drops.;Trop d'ennemis aux alentours signifie trop de cibles.//Incapable de d<cider, la pr<cision chute.
134276;363149;;Torsion Bar;Barre de Torsion
134280;363149;;Torsion Bar;Barre de Torsion
170616;363161;;Tower;Tour
170620;363161;;Tower;Tour
170824;363161;;Tower;Tour
170828;363161;;Tower;Tour
171032;363161;;Tower;Tour
171036;363161;;Tower;Tour
113844;363167;;Tower Rubble;D<combres de Tour
86856;363180;;Town Watchman;Garde de Bruhl
86864;363180;;Town Watchman;Garde de Bruhl
86868;363180;;Town Watchman;Garde de Bruhl
87400;363180;;Town Watchman;Garde de Bruhl
87408;363180;;Town Watchman;Garde de Bruhl
87412;363180;;Town Watchman;Garde de Bruhl
101044;363180;;Town Watchman;Garde de Bruhl
101052;363180;;Town Watchman;Garde de Bruhl
101056;363180;;Town Watchman;Garde de Bruhl
101124;363180;;Town Watchman;Garde de Bruhl
101132;363180;;Town Watchman;Garde de Bruhl
101136;363180;;Town Watchman;Garde de Bruhl
155080;363194;;Toyold the Bull;Toyold le Bison
155084;363194;;Toyold the Bull;Toyold le Bison
224052;363210;;Tr npaK 1;Tr npaK 1
128900;363220;;Tread Def;Chen. Def
128932;363230;;Tread HP;Chen. HP
113172;363239;;Trolley Entrance;Wagonnet
90176;363256;;Trooper Elite;Commando Elite
90336;363256;;Trooper Elite;Commando Elite
110220;363256;;Trooper Elite;Commando Elite
111740;363256;;Trooper Elite;Commando Elite
120196;363270;;Trooper Hater;Commando-phobie
120148;363284;;Trooper Killer;Anti-Commando
91128;363299;;Turner;Turner
131332;363306;;Turret Armor;Armure Large
131336;363306;;Turret Armor;Armure Large
136580;363319;;Turret Magazine;Chargeur Rotatif
136584;363319;;Turret Magazine;Chargeur Rotatif
76524;363335;;Ty the Immortal;Ty l'Immortel
76528;363335;;Ty the Immortal;Ty l'Immortel
78700;363335;;Ty the Immortal;Ty l'Immortel
78704;363335;;Ty the Immortal;Ty l'Immortel
87948;363335;;Ty the Immortal;Ty l'Immortel
87952;363335;;Ty the Immortal;Ty l'Immortel
102516;363351;;UKr B 1;UKr B 1
103428;363359;;UKr B 10;UKr B 10
102420;363368;;UKr B 11;UKr B 11
103044;363377;;UKr B 2;UKr B 2
103092;363385;;UKr B 3;UKr B 3
103140;363393;;UKr B 4;UKr B 4
103188;363401;;UKr B 5;UKr B 5
103284;363409;;UKr B 6;UKr B 6
103236;363417;;UKr B 7;UKr B 7
103332;363425;;UKr B 8;UKr B 8
103380;363433;;UKr B 9;UKr B 9
100744;363441;;U_Anti-Tank;U_Anti-Tank
86328;363453;;U_AntiTank;U_AntiTank
85240;363464;;U_Assault;U_Assault
100584;363464;;U_Assault;U_Assault
100824;363474;;U_Engineer;U_Engineer
84696;363485;;U_Scout;U_Scout
100664;363485;;U_Scout;U_Scout
85784;363493;;U_Sniper;U_Sniper
100904;363493;;U_Sniper;U_Sniper
106388;363502;;Ullman;Ullman
126292;363509;;Ult. Accuracy;Ultime Pr<cision
125140;363523;;Ult. Anti-armor;Ultime Anti-Char
124516;363539;;Ultimate Damage;Ultime Anti-Pers
125716;363555;;Ultimate Defense;Ultime D<fense
123748;363572;;Ultimate Evade;Ultime Esquive
106172;363587;;Ulysses;Ulysses
106176;363595;;Umberto;Umberto
122600;363603;;Unable to forgive themselves for harming another person,//they cannot take any further action after attacking.;Incapable de se pardonner de blesser autrui,//elle ne peut plus faire la moindre action.
122216;363714;;Unable to see well in the dark, they're quick to panic//at night, meaning a loss in accuracy when firing.;Incapables de bien voir la nuit, ils paniquent//rapidement, provoquant une chute de pr<cision.
122020;363820;;Under Pressure;Sous Pression
123988;363835;;Undercover Fire;Tir = Couvert
140804;363851;;Underside Magazine;Chargeur Cach<
140808;363851;;Underside Magazine;Chargeur Cach<
106384;363870;;Underwood;Underwood
118420;363880;;Undodgeable Shot;Tir Inesquivable
124276;363880;;Undodgeable Shot;Tir Inesquivable
125380;363880;;Undodgeable Shot;Tir Inesquivable
102468;363897;;Unif K 1;Unif K 1
102948;363906;;Unif K 10;Unif K 10
102996;363916;;Unif K 11;Unif K 11
102564;363926;;Unif K 2;Unif K 2
102612;363935;;Unif K 3;Unif K 3
102660;363944;;Unif K 4;Unif K 4
102708;363953;;Unif K 5;Unif K 5
102756;363962;;Unif K 6;Unif K 6
102804;363971;;Unif K 7;Unif K 7
102852;363980;;Unif K 8;Unif K 8
102900;363989;;Unif K 9;Unif K 9
101456;363998;;Uniform Upgrade 1;Uniforme Sup. 1
101888;364016;;Uniform Upgrade 10;Uniforme Sup. 10
101504;364035;;Uniform Upgrade 2;Uniforme Sup. 2
101552;364053;;Uniform Upgrade 3;Uniforme Sup. 3
101600;364071;;Uniform Upgrade 4;Uniforme Sup. 4
101648;364089;;Uniform Upgrade 5;Uniforme Sup. 5
101696;364107;;Uniform Upgrade 6;Uniforme Sup. 6
101744;364125;;Uniform Upgrade 7;Uniforme Sup. 7
101792;364143;;Uniform Upgrade 8;Uniforme Sup. 8
101840;364161;;Uniform Upgrade 9;Uniforme Sup. 9
123076;364179;;Unlucky;Malchanceux
126488;364187;;Unshaken even when surrounded by foes, he remains calmly//in command, enjoying a boost in his parameters.;Gardant son calme m$me quand il est entour< d'ennemis,//il reste aux commandes et voit ses param>tres augmenter.
258356;364293;;Ur 2022;Ur 2022
254516;364301;;Ur MK 201;Ur MK 201
254772;364311;;Ur MK 272;Ur MK 272
258612;364321;;Ur MK 311;Ur MK 311
255028;364331;;Ur MK v251;Ur MK v251
255284;364342;;Ur MK v258;Ur MK v258
242228;364353;;Ur pKmkl 204;Ur pKmkl 204
261428;364366;;Ur pKmkl 301;Ur pKmkl 301
241460;364379;;Ur pMG 01;Ur pMG 01
241716;364389;;Ur pMG 02;Ur pMG 02
241972;364399;;Ur pMG 03;Ur pMG 03
225588;364409;;Ur pMG 71;Ur pMG 71
238644;364419;;Ur pMG 72;Ur pMG 72
238900;364429;;Ur pMG 73;Ur pMG 73
239156;364439;;Ur pMG 74;Ur pMG 74
239412;364449;;Ur pMG 75;Ur pMG 75
239668;364459;;Ur pMG 76;Ur pMG 76
239924;364469;;Ur pMG 77;Ur pMG 77
240180;364479;;Ur pMG 78;Ur pMG 78
240436;364489;;Ur pMG 91;Ur pMG 91
240692;364499;;Ur pMG 92;Ur pMG 92
240948;364509;;Ur pMG 93;Ur pMG 93
241204;364519;;Ur pMG k1;Ur pMG k1
242484;364529;;Ur pMG s71;Ur pMG s71
242740;364540;;Ur pMG s72;Ur pMG s72
242996;364551;;Ur pMG s73;Ur pMG s73
257844;364562;;Ur pMG s901;Ur pMG s901
258100;364574;;Ur pMG s911;Ur pMG s911
257332;364586;;Ur pMG s921;Ur pMG s921
257588;364598;;Ur pMG s922;Ur pMG s922
243252;364610;;Ur pMG sw71;Ur pMG sw71
243508;364622;;Ur pMG sw72;Ur pMG sw72
243764;364634;;Ur pMG sw73;Ur pMG sw73
244020;364646;;Ur pMG v71;Ur pMG v71
244276;364657;;Ur pMG v72;Ur pMG v72
244532;364668;;Ur pMG v73;Ur pMG v73
263220;364668;;Ur pMG v73;Ur pMG v73
256820;364679;;Ur svTMG 71;Ur svTMG 71
97048;364691;;Ustinov;Ustinov
261172;364699;;VB FW;VB FW
213556;364705;;VB FW 1;VB FW 1
253748;364713;;VB FW 1(g);VB FW 1(g)
230196;364724;;VB FW 1B;VB FW 1B
213812;364733;;VB FW 2;VB FW 2
254004;364741;;VB FW 2(g);VB FW 2(g)
230452;364752;;VB FW 2B;VB FW 2B
270132;364761;;VB FW 91;VB FW 91
273716;364770;;VB FW 92;VB FW 92
270388;364779;;VB FW 93;VB FW 93
212276;364788;;VB GGG 0;VB GGG 0
212532;364797;;VB GGG 1;VB GGG 1
212788;364806;;VB GGG 2;VB GGG 2
213044;364815;;VB GGG 3;VB GGG 3
213300;364824;;VB GGG 4;VB GGG 4
230964;364833;;VB GGG 5;VB GGG 5
272180;364842;;VB GGG 92;VB GGG 92
272436;364852;;VB GGG 93;VB GGG 93
272692;364862;;VB GGG 94;VB GGG 94
225332;364872;;VB PL 0;VB PL 0
178740;364880;;VB PL 1;VB PL 1
209204;364888;;VB PL 2;VB PL 2
209460;364896;;VB PL 3;VB PL 3
209716;364904;;VB PL 4;VB PL 4
209972;364912;;VB PL 5;VB PL 5
270644;364920;;VB PL 93;VB PL 93
270900;364929;;VB PL 94;VB PL 94
271156;364938;;VB PL 95;VB PL 95
174644;364947;;VB WF 0;VB WF 0
230708;364955;;VB WF 1;VB WF 1
211764;364963;;VB WF 2;VB WF 2
211252;364971;;VB WF 3;VB WF 3
212020;364979;;VB WF 4;VB WF 4
211508;364987;;VB WF 5;VB WF 5
271412;364995;;VB WF 92;VB WF 92
271668;365004;;VB WF 93;VB WF 93
271924;365013;;VB WF 94;VB WF 94
260404;365022;;VB pFW 1;VB pFW 1
260660;365031;;VB pFW 2;VB pFW 2
260916;365040;;VB pFW 3;VB pFW 3
106180;365049;;Val;Val
106392;365053;;Valentine;Valentine
168744;365063;;Valkof;Valkof
168748;365063;;Valkof;Valkof
168756;365063;;Valkof;Valkof
126724;365070;;Valkyria;Valkyria
93208;365079;;Varrot;Varrot
93368;365079;;Varrot;Varrot
93448;365079;;Varrot;Varrot
106396;365086;;Vassel;Vassel
127012;365093;;Veggie-Maniac;Fou des L<gumes
106184;365107;;Vicky;Vicky
135428;365113;;Visor;Viseur de base
135432;365113;;Visor;Viseur de base
140164;365113;;Visor;Viseur de base
140168;365113;;Visor;Viseur de base
96324;365119;;Vyse;Vyse
96332;365119;;Vyse;Vyse
96336;365119;;Vyse;Vyse
96344;365119;;Vyse;Vyse
158984;365124;;WOLF_1;WOLF_1
159192;365131;;WOLF_2;WOLF_2
171880;365138;;WOLF_add_ARMOR;WOLF_add_ARMOR
97848;365153;;Walker;Walker
98004;365160;;Walter;Walter
98012;365160;;Walter;Walter
98016;365160;;Walter;Walter
98024;365160;;Walter;Walter
106400;365167;;Warner;Warner
106188;365174;;Warren;Warren
106404;365181;;Watson;Watson
97124;365188;;Wavy;Wavy
97132;365188;;Wavy;Wavy
97136;365188;;Wavy;Wavy
97144;365188;;Wavy;Wavy
84136;365193;;Welkin;Welkin
84144;365193;;Welkin;Welkin
84148;365193;;Welkin;Welkin
89524;365193;;Welkin;Welkin
89532;365193;;Welkin;Welkin
89536;365193;;Welkin;Welkin
89544;365193;;Welkin;Welkin
92324;365193;;Welkin;Welkin
92332;365193;;Welkin;Welkin
92336;365193;;Welkin;Welkin
92340;365193;;Welkin;Welkin
92404;365193;;Welkin;Welkin
92412;365193;;Welkin;Welkin
92416;365193;;Welkin;Welkin
92420;365193;;Welkin;Welkin
100404;365193;;Welkin;Welkin
100412;365193;;Welkin;Welkin
100416;365193;;Welkin;Welkin
120964;365200;;Welkin Hater;Haine de Welkin
120916;365213;;Welkin Lover;Amour de Welkin
100424;365226;;Welkin_Private;Welkin_Private
84152;365241;;Welkin_private;Welkin_private
96484;365256;;Wendy;Wendy
96492;365256;;Wendy;Wendy
96496;365256;;Wendy;Wendy
96504;365256;;Wendy;Wendy
121784;365262;;When HP reaches a single digit, their warrior's//spirit burns brightest, granting raised accuracy.;Quand leurs HPs atteignent un chiffre unique, leur esprit//guerrier se r<veille, donnant une pr<cision accrue.
121832;365361;;When HP reaches a single digit, they dive headlong//into despair, causing lowered firing accuracy.;Quand leurs HPs atteignent un chiffre unique, ils s'isolent//dans le d<sespoir, donnant une pr<cision r<duite.
122072;365460;;When ammo stores run out, they manage to scrounge//some up from somewhere or other.;Quand elle arrive = court de munitions, elle trouve//le moyen d'en r<cup<rer par un moyen ou un autre.
126632;365544;;When any of her close friends are nearby, the desire to//protect them drives all of her abilities up.;Quand ses amis proches sont = proximit<,//son d<sir de les prot<ger augmente son esquive.
123992;365646;;When crouching, their attack power is boosted.;Quand ils sont accroupis, leur pr<cision est accrue.
122936;365693;;When faced with an enemy counterattack, sheer terror//sometimes prevents them from evading.;La terreur engendr<e par une contre-attaque//l'emp$che parfois d'esquiver.
121400;365785;;When hidden from view, they can remain calm, cool and//collected, leading to stronger defense.;A l'abri des regards, ils gardent leur calme,//entrainant une d<fense plus solide.
119432;365880;;When holed up in camp, they cease to pay attention to//the world outside, causing a drop in defense.;Dans le camp, ils cessent de pr$ter attention = leur//environnement, causant une chute de leur d<fense.
124760;365981;;When near a tank, they enjoy heightened accuracy.;Quand ils sont proches d'un char,//leur pr<cision est augment<e.
124904;366031;;When near two or more tanks, they receive a boost to//attack-related parameters.;Quand ils sont pr>s de deux chars ou plus,//leur puissance d'attaque augmente.
126920;366112;;When surrounded by allies, he feels the drive and energy//to work that much harder, enjoying a boost in abilities.;Entour< de ses alli<s, il ressent la pulsion et l'<nergie//de travailler plus dur, augmentant ses comp<tences.
126536;366227;;Whenever Darcsens are nearby, his thoughts drift to his//sister, Isara, and his abilities are enhanced.;Quand des Darcsens sont = proximit<, ses pens<es vont//= sa soeur, Isara, et ses comp<tences augmentent.
120872;366331;;Whenever a close friend is nearby, they just can't help//but chitchat, a distraction that lowers their accuracy.;Quand un ami proche est = proximit<, ils ne peuvent//s'emp$cher de bavarder, baissant leur pr<cision.
125288;366444;;While taking action, they occasionally enjoy heightened//defenses.;Quand ils entrent en action, ils b<n<ficient//parfois d'une d<fense accrue.
106192;366511;;William;William
89704;366519;;Winfried;Winfried
156852;366528;;Wolf_addArmor;Wolf_addArmor
97288;366542;;Wordsworth;Wordsworth
118472;366553;;Worries about dirt stains lead to distraction and//a decrease in accuracy.;La crainte des taches de terre entraine une distracion//et une r<duction de la pr<cision.
91288;366628;;Wulfstan;Wulfstan
91768;366637;;Wyatt;Wyatt
106196;366643;;Xander;Xander
97864;366650;;Yang;Yang
98344;366655;;Yohko;Yohko
98324;366661;;Yoko;Yoko
98332;366661;;Yoko;Yoko
98336;366661;;Yoko;Yoko
91448;366666;;York;York
154728;366671;;Yosnoa the Hound;Yosnoa la Meute
154732;366671;;Yosnoa the Hound;Yosnoa la Meute
96968;366688;;Young;Young
224820;366694;;ZM Kar 0;ZM Kar 0
174388;366703;;ZM Kar 1;ZM Kar 1
246068;366712;;ZM Kar 1(g);ZM Kar 1(g)
206900;366724;;ZM Kar 2;ZM Kar 2
246324;366733;;ZM Kar 2(g);ZM Kar 2(g)
207156;366745;;ZM Kar 3;ZM Kar 3
246580;366754;;ZM Kar 3(g);ZM Kar 3(g)
227892;366766;;ZM Kar 3B;ZM Kar 3B
207412;366776;;ZM Kar 4;ZM Kar 4
246836;366785;;ZM Kar 4(g);ZM Kar 4(g)
228148;366797;;ZM Kar 4B;ZM Kar 4B
207668;366807;;ZM Kar 5;ZM Kar 5
247092;366816;;ZM Kar 5(g);ZM Kar 5(g)
228404;366828;;ZM Kar 5B;ZM Kar 5B
268592;366838;;ZM Kar 93;ZM Kar 93
268596;366838;;ZM Kar 93;ZM Kar 93
268848;366848;;ZM Kar 94;ZM Kar 94
268852;366848;;ZM Kar 94;ZM Kar 94
269104;366858;;ZM Kar 95;ZM Kar 95
269108;366858;;ZM Kar 95;ZM Kar 95
225076;366868;;ZM MP 0;ZM MP 0
176692;366876;;ZM MP 1;ZM MP 1
248628;366884;;ZM MP 1(g);ZM MP 1(g)
210228;366895;;ZM MP 2;ZM MP 2
248884;366903;;ZM MP 2(g);ZM MP 2(g)
210484;366914;;ZM MP 3;ZM MP 3
249140;366922;;ZM MP 3(g);ZM MP 3(g)
229428;366933;;ZM MP 3B;ZM MP 3B
210740;366942;;ZM MP 4;ZM MP 4
249396;366950;;ZM MP 4(g);ZM MP 4(g)
229684;366961;;ZM MP 4B;ZM MP 4B
210996;366970;;ZM MP 5;ZM MP 5
249652;366978;;ZM MP 5(g);ZM MP 5(g)
229940;366989;;ZM MP 5B;ZM MP 5B
269364;366998;;ZM MP 93;ZM MP 93
269620;367007;;ZM MP 94;ZM MP 94
269876;367016;;ZM MP 95;ZM MP 95
225844;367025;;ZM SG 0;ZM SG 0
174900;367033;;ZM SG 1;ZM SG 1
251188;367041;;ZM SG 1(g);ZM SG 1(g)
208180;367052;;ZM SG 2;ZM SG 2
251444;367060;;ZM SG 2(g);ZM SG 2(g)
208436;367071;;ZM SG 3;ZM SG 3
251700;367079;;ZM SG 3(g);ZM SG 3(g)
228660;367090;;ZM SG 3B;ZM SG 3B
208692;367099;;ZM SG 4;ZM SG 4
251956;367107;;ZM SG 4(g);ZM SG 4(g)
228916;367118;;ZM SG 4B;ZM SG 4B
208948;367127;;ZM SG 5;ZM SG 5
252212;367135;;ZM SG 5(g);ZM SG 5(g)
229172;367146;;ZM SG 5B;ZM SG 5B
272948;367155;;ZM SG 93;ZM SG 93
273204;367164;;ZM SG 94;ZM SG 94
273460;367173;;ZM SG 95;ZM SG 95
106200;367182;;Zack;Zack
90964;367187;;Zaka;Zaka
90972;367187;;Zaka;Zaka
90976;367187;;Zaka;Zaka
90984;367187;;Zaka;Zaka
93924;367187;;Zaka;Zaka
93932;367187;;Zaka;Zaka
93936;367187;;Zaka;Zaka
93940;367187;;Zaka;Zaka
94004;367187;;Zaka;Zaka
94012;367187;;Zaka;Zaka
94016;367187;;Zaka;Zaka
94020;367187;;Zaka;Zaka
221748;367192;;Zav pK340;Zav pK340
273972;367192;;Zav pK340;Zav pK340
259124;367202;;Zav pK340-R;Zav pK340-R
106204;367214;;Zeb;Zeb
171896;367218;;ai_script\unit\output\slg_ai_999_08.nad;ai_script\unit\output\slg_ai_999_08.nad
81976;367258;;arisia_val;arisia_val
165620;367269;;armored train;armored train
167304;367283;;bunkerCannon1;bunkerCannon1
170216;367283;;bunkerCannon1;bunkerCannon1
170424;367283;;bunkerCannon1;bunkerCannon1
167096;367297;;bunkerMG1;bunkerMG1
76536;367307;;e_atack_ace0;e_atack_ace0
78168;367307;;e_atack_ace0;e_atack_ace0
78712;367307;;e_atack_ace0;e_atack_ace0
88504;367307;;e_atack_ace0;e_atack_ace0
77080;367320;;e_atack_ace2;e_atack_ace2
77624;367333;;e_atack_ace4;e_atack_ace4
87960;367333;;e_atack_ace4;e_atack_ace4
73816;367346;;e_scout_ace0;e_scout_ace0
75992;367359;;e_scout_ace10;e_scout_ace10
74360;367373;;e_scout_ace2;e_scout_ace2
74904;367386;;e_scout_ace4;e_scout_ace4
75448;367399;;e_scout_ace7;e_scout_ace7
79800;367412;;e_sniper_ace0;e_sniper_ace0
